"(CON)

PayCon
(CON)","0.009938
USD"
"(UGT)

UG Token
(UGT)","0.858263
USD"
"(EQL)

Equal
(EQL)","0.004606
USD"
"(BT2)

BT2 [CST]
(BT2)","73.53
USD"
"(SFE)

SafeCoin
(SFE)","0.000110
USD"
"(LBTC)

Lightning Bitcoin [Futures]
(LBTC)","327.47
USD"
"(BIRDS)

Birds
(BIRDS)","0.000331
USD"
"(IQT)

iQuant
(IQT)","0.162452
USD"
"(MOBI)

Mobius
(MOBI)","0.212437
USD"
"(CTIC2)

Coimatic 2.0
(CTIC2)","0.000992
USD"
"(CACH)

CacheCoin
(CACH)","0.054258
USD"
"(TOR)

Torcoin
(TOR)","0.176474
USD"
"(WETH)

WETH
(WETH)","1069.88
USD"
"(PRES)

President Trump
(PRES)","0.042670
USD"
"(VZT)

Vezt
(VZT)","0.209073
USD"
"(LET)

LinkEye
(LET)","0.090366
USD"
"(SKR)

Sakuracoin
(SKR)","0.006393
USD"
"(FSN)

Fusion
(FSN)","3.55
USD"
"(IRL)

IrishCoin
(IRL)","0.019214
USD"
"(BSR)

BitSoar
(BSR)","0.178128
USD"
"(CFC)

CoffeeCoin
(CFC)","0.003638
USD"
"(DASHS)

Dashs
(DASHS)","0.066137
USD"
"(SLFI)

Selfiecoin
(SLFI)","0.000110
USD"
"(MAG)

Maggie
(MAG)","0.032937
USD"
"(BCD)

Bitcoin Diamond
(BCD)","44.00
USD"
"(TYCHO)

Tychocoin
(TYCHO)","0.010932
USD"
"(SENSE)

Sense
(SENSE)","0.055283
USD"
"(VLC)

ValueChain
(VLC)","0.077900
USD"
"(GDC)

GrandCoin
(GDC)","0.000552
USD"
"(BIG)

BigONE Token
(BIG)","4.01
USD"
"(TMC)

TimesCoin
(TMC)","1.32
USD"
"(XTD)

XTD Coin
(XTD)","0.000110
USD"
"(EGOLD)

eGold
(EGOLD)","0.021715
USD"
"(DTA)

DATA
(DTA)","0.025252
USD"
"(LVPS)

LevoPlus
(LVPS)","0.005349
USD"
"(MGC)

MergeCoin
(MGC)","0.076636
USD"
"(HYPER)

Hyper
(HYPER)","0.050705
USD"
"(QUBE)

Qube
(QUBE)","0.072313
USD"
"(MCR)

Macro
(MCR)","0.541940
USD"
"(GOD)

Bitcoin God
(GOD)","46.55
USD"
"(AAC)

Acute Angle Cloud
(AAC)","0.169665
USD"
"(FONZ)

Fonziecoin
(FONZ)","0.002094
USD"
"(PDG)

PinkDog
(PDG)","0.000110
USD"
"(CCM100)

CCMiner
(CCM100)","0.003002
USD"
"(CHAT)

ChatCoin
(CHAT)","0.237785
USD"
"(CRAVE)

Crave
(CRAVE)","0.523663
USD"
"(TER)

TerraNova
(TER)","29.63
USD"
"(HNC)

Huncoin
(HNC)","0.002098
USD"
"(FDX)

FidentiaX
(FDX)","0.194591
USD"
"(BOS)

BOScoin
(BOS)","0.595723
USD"
"(MDT)

Measurable Data Token
(MDT)","0.121807
USD"
"(NAMO)

NamoCoin
(NAMO)","0.000220
USD"
"(GRN)

Granite
(GRN)","0.017116
USD"
"(CYDER)

Cyder
(CYDER)","0.008267
USD"
"(DMC)

DynamicCoin
(DMC)","0.004318
USD"
"(XIN)

Mixin
(XIN)","917.72
USD"
"(EPC)

Electronic PK Chain
(EPC)","0.146784
USD"
"(LTH)

LAthaan
(LTH)","0.001102
USD"
"(CALC)

CaliphCoin
(CALC)","0.000883
USD"
"(COFI)

CoinFi
(COFI)","0.108756
USD"
"(KCASH)

Kcash
(KCASH)","0.200260
USD"
"(ETT)

EncryptoTel [ETH]
(ETT)","0.094808
USD"
"(ORE)

Galactrum
(ORE)","1.21
USD"
"(ELITE)

Ethereum Lite
(ELITE)","0.431982
USD"
"(JEW)

Shekel
(JEW)","0.063435
USD"
"(POKE)

PokeCoin
(POKE)","0.000110
USD"
"(GMX)

GoldMaxCoin
(GMX)","0.002214
USD"
"(HPY)

Hyper Pay
(HPY)","0.065000
USD"
"(PIZZA)

PizzaCoin
(PIZZA)","0.003423
USD"
"(GLA)

Gladius Token
(GLA)","1.13
USD"
"(FOTA)

Fortuna
(FOTA)","0.107712
USD"
"(ELC)

Elacoin
(ELC)","0.504873
USD"
"(SIGMA)

SIGMAcoin
(SIGMA)","0.046927
USD"
"(KB3)

B3Coin
(KB3)","0.017978
USD"
"(KZC)

Kzcash
(KZC)","3.88
USD"
"(UNC)

UNCoin
(UNC)","0.000110
USD"
"(MBL)

MobileCash
(MBL)","0.000552
USD"
"(QBT)

Cubits
(QBT)","0.006614
USD"
"(DGCS)

Digital Credits
(DGCS)","0.000661
USD"
"(TOPC)

TopChain
(TOPC)","0.051540
USD"
"(CANDY)

Candy
(CANDY)","0.000751
USD"
"(SEXC)

ShareX
(SEXC)","0.027218
USD"
"(MARX)

MarxCoin
(MARX)","0.002976
USD"
"(SPK)

Sparks
(SPK)","0.598777
USD"
"(AKY)

Akuya Coin
(AKY)","0.016755
USD"
"(FFC)

FireFlyCoin
(FFC)","0.000441
USD"
"(ABN)

Abncoin
(ABN)","0.033178
USD"
"(BLT)

Bitcoin Lightning
(BLT)","3.20
USD"
"(BLAZR)

BlazerCoin
(BLAZR)","0.002363
USD"
"(IDT)

InvestDigital
(IDT)","0.072349
USD"
"(SHOW)

Show
(SHOW)","0.005481
USD"
"(PNX)

Phantomx
(PNX)","0.045369
USD"
"(GNX)

Genaro Network
(GNX)","0.466476
USD"
"(TERA)

TeraCoin
(TERA)","0.000001
USD"
"(FAP)

FAPcoin
(FAP)","0.004631
USD"
"(UTT)

United Traders Token
(UTT)","0.960636
USD"
"(MONETA)

Moneta
(MONETA)","0.000663
USD"
"(SISA)

SISA
(SISA)","0.011253
USD"
"(CHEAP)

Cheapcoin
(CHEAP)","0.000773
USD"
"(ACAT)

Alphacat
(ACAT)","0.016538
USD"
"(AID)

AidCoin
(AID)","0.367132
USD"
"(MINEX)

Minex
(MINEX)","0.021867
USD"
"(BTCA)

Bitair
(BTCA)","0.003769
USD"
"(OC)

OceanChain
(OC)","0.018124
USD"
"(CEFS)

CryptopiaFeeShares
(CEFS)","1926.87
USD"
"(AV)

AvatarCoin
(AV)","0.071758
USD"
"(UNRC)

UniversalRoyalCoin
(UNRC)","0.000782
USD"
"(AVH)

Animation Vision Cash
(AVH)","0.021383
USD"
"(UTA)

UtaCoin
(UTA)","0.000199
USD"
"(OP)

Operand
(OP)","0.001764
USD"
"(READ)

Read
(READ)","0.046820
USD"
"(MTN)

Medicalchain
(MTN)","0.308748
USD"
"(BEST)

BestChain
(BEST)","0.009668
USD"
"(XID)

International Diamond
(XID)","0.004409
USD"
"(DTH)

Dether
(DTH)","0.150168
USD"
"(MEN)

PeopleCoin
(MEN)","0.000087
USD"
"(TCT)

TokenClub
(TCT)","0.030472
USD"
"(BAC)

BitAlphaCoin
(BAC)","0.004638
USD"
"(WSX)

WeAreSatoshi
(WSX)","0.013362
USD"
"(CFUN)

CFun
(CFUN)","0.030746
USD"
"(GARY)

President Johnson
(GARY)","0.374663
USD"
"(JIYO)

Jiyo
(JIYO)","0.016122
USD"
"(ANTX)

Antimatter
(ANTX)","0.000331
USD"
"(ECH)

Etherecash
(ECH)","0.796975
USD"
"(XQN)

Quotient
(XQN)","0.007509
USD"
"(VOYA)

Voyacoin
(VOYA)","1.26
USD"
"(BLX)

Blockchain Index
(BLX)","4.21
USD"
"(TIG)

Tigereum
(TIG)","0.154822
USD"
"(BTCM)

BTCMoon
(BTCM)","0.010966
USD"
"(STK)

STK
(STK)","0.151999
USD"
"(SHA)

SHACoin
(SHA)","0.005952
USD"
"(W3C)

W3Coin
(W3C)","0.006610
USD"
"(XIN)

Infinity Economics
(XIN)","0.017636
USD"
"(PLX)

PlexCoin
(PLX)","0.032720
USD"
"(WINK)

Wink
(WINK)","0.000945
USD"
"(DISK)

DarkLisk
(DISK)","0.001656
USD"
"(FC)

Facecoin
(FC)","0.001827
USD"
"(AIDOC)

AI Doctor
(AIDOC)","0.078142
USD"
"(GBG)

Golos Gold
(GBG)","0.137963
USD"
"(PAYP)

PayPeer
(PAYP)","0.000110
USD"
"(EVN)

Envion
(EVN)","0.856157
USD"
"(XRY)

Royalties
(XRY)","0.000220
USD"
"(TELL)

Tellurion
(TELL)","0.000681
USD"
"(OF)

OFCOIN
(OF)","0.003588
USD"
"(EGG)

EggCoin
(EGG)","0.025132
USD"
"(WC)

WINCOIN
(WC)","1.30
USD"
"(ELTC2)

eLTC
(ELTC2)","0.000651
USD"
"(KDC)

KlondikeCoin
(KDC)","0.033178
USD"
"(MSD)

MSD
(MSD)","0.006189
USD"
"(SLOTH)

Slothcoin
(SLOTH)","0.000010
USD"
"(WA)

WA Space
(WA)","0.018077
USD"
"(CAN)

Content and AD Network
(CAN)","0.037242
USD"
"(DCRE)

DeltaCredits
(DCRE)","0.330572
USD"
"(ACN)

Avoncoin
(ACN)","0.001323
USD"
"(UGC)

ugChain
(UGC)","0.095205
USD"
"(SMT)

SmartMesh
(SMT)","0.065676
USD"
"(BTE)

BitSerial
(BTE)","0.080349
USD"
"(GAY)

GAY Money
(GAY)","0.042548
USD"
"(BTW)

Bitcoin White
(BTW)","0.161955
USD"
"(BITOK)

Bitok
(BITOK)","0.000110
USD"
"(DRPU)

DRP Utility
(DRPU)","0.596162
USD"
"(ADK)

Aidos Kuneen
(ADK)","65.03
USD"
"(UTNP)

Universa
(UTNP)","0.051343
USD"
"(SWP)

Swapcoin
(SWP)","0.259564
USD"
"(PSY)

Psilocybin
(PSY)","0.031361
USD"
"(SWM)

Swarm
(SWM)","0.901815
USD"
"(ESC)

Escroco
(ESC)","0.324510
USD"
"(HALLO)

Halloween Coin
(HALLO)","0.000404
USD"
"(UR)

UR
(UR)","0.002756
USD"
"(SND)

Sand Coin
(SND)","1.44
USD"
"(HTML5)

HTML5COIN
(HTML5)","0.000772
USD"
"(FAIR)

FairGame
(FAIR)","0.058473
USD"
"(TCR)

TheCreed
(TCR)","0.000661
USD"
"(HLC)

HalalChain
(HLC)","0.343363
USD"
"(EUSD)

eUSD
(EUSD)","0.000574
USD"
"(FIL)

Filecoin [Futures]
(FIL)","22.48
USD"
"(SKULL)

Pirate Blocks
(SKULL)","0.004708
USD"
"(INDI)

Indicoin
(INDI)","0.049602
USD"
"(FAZZ)

Fazzcoin
(FAZZ)","0.068920
USD"
"(BAT)

BatCoin
(BAT)","0.000110
USD"
"(MOF)

Molecular Future
(MOF)","0.376543
USD"
"(GLS)

GlassCoin
(GLS)","0.244374
USD"
"(SPORT)

SportsCoin
(SPORT)","0.002094
USD"
"(CPC)

CPChain
(CPC)","0.242990
USD"
"(10MT)

10M Token
(10MT)","0.005195
USD"
"(B2X)

SegWit2x
(B2X)","7.27
USD"
"(DIM)

DIMCOIN
(DIM)","0.008287
USD"
"(QORA)

Qora
(QORA)","0.248122
USD"
"(RBBT)

RabbitCoin
(RBBT)","0.000039
USD"
"(RCT)

RealChain
(RCT)","0.098250
USD"
"(BSN)

Bastonet
(BSN)","0.001874
USD"
"(TRICK)

TrickyCoin
(TRICK)","0.017558
USD"
"(BITCF)

First Bitcoin Capital
(BITCF)","0.203921
USD"
"(MTX)

Matryx
(MTX)","0.831630
USD"
"(SBC)

StrikeBitClub
(SBC)","0.020098
USD"
"(BET)

BetaCoin
(BET)","0.005511
USD"
"(MCI)

Musiconomi
(MCI)","0.111220
USD"
"(WIC)

Wi Coin
(WIC)","0.004063
USD"
"(LKC)

LinkedCoin
(LKC)","0.000220
USD"
"(SMS)

Speed Mining Service
(SMS)","52.15
USD"
"(RUPX)

Rupaya [OLD]
(RUPX)","0.008488
USD"
"(TKY)

THEKEY
(TKY)","0.033271
USD"
"(SSC)

SelfSell
(SSC)","0.093335
USD"
"(BCDN)

BlockCDN
(BCDN)","0.100261
USD"
"(BCA)

Bitcoin Atom
(BCA)","26.08
USD"
"(MVC)

Maverick Chain
(MVC)","0.110427
USD"
"(LTG)

LiteCoin Gold
(LTG)","0.006132
USD"
"(NTC)

Natcoin
(NTC)","0.012200
USD"
"(BIT)

First Bitcoin
(BIT)","0.035383
USD"
"(YEE)

Yee
(YEE)","0.030122
USD"
"(CSC)

CasinoCoin
(CSC)","0.001874
USD"
"(BAR)

Titanium Blockchain
(BAR)","0.817332
USD"
"(DAV)

DavorCoin
(DAV)","0.073191
USD"
"(XVE)

The Vegan Initiative
(XVE)","0.000661
USD"
"(BTCS)

Bitcoin Silver
(BTCS)","0.004806
USD"
"(RICHX)

RichCoin
(RICHX)","0.007055
USD"
"(TEAM)

TeamUp
(TEAM)","0.000331
USD"
"(EDRC)

EDRCoin
(EDRC)","0.180709
USD"
"(REBL)

Rebellious
(REBL)","0.067468
USD"
"(MMXVI)

MMXVI
(MMXVI)","0.012676
USD"
"(ATN)

ATN
(ATN)","1.47
USD"
"(NEOG)

NEO GOLD
(NEOG)","0.012516
USD"
"(XID)

Sphre AIR
(XID)","0.260570
USD"
"(TODAY)

TodayCoin
(TODAY)","0.000772
USD"
"(FRGC)

Fargocoin
(FRGC)","8.57
USD"
"(SMOKE)

Smoke
(SMOKE)","0.066963
USD"
"(CASH)

Cash Poker Pro
(CASH)","0.054290
USD"
"(COR)

CORION
(COR)","0.587292
USD"
"(RUNNERS)

Runners
(RUNNERS)","0.000663
USD"
"(FRN)

Francs
(FRN)","0.073056
USD"
"(LEVO)

Levocoin
(LEVO)","0.002976
USD"
"(HMC)

Hi Mutual Society
(HMC)","0.094941
USD"
"(SNAKE)

SnakeEyes
(SNAKE)","0.030507
USD"
"(MOAC)

MOAC
(MOAC)","14.99
USD"
"(XTZ)

Tezos (Pre-Launch)
(XTZ)","3.63
USD"
"(REGA)

Regacoin
(REGA)","0.001984
USD"
"(IBTC)

iBTC
(IBTC)","0.004804
USD"
"(BKX)

Bankex
(BKX)","1.01
USD"
"(PCN)

PeepCoin
(PCN)","0.000019
USD"
"(MAGN)

Magnetcoin
(MAGN)","0.724967
USD"
"(CMS)

COMSA [ETH]
(CMS)","1.34
USD"
"(CC)

CyberCoin
(CC)","0.000110
USD"
"(FID)

BITFID
(FID)","0.088182
USD"
"(MAN)

Matrix AI Network
(MAN)","1.03
USD"
"(OX)

OX Fina
(OX)","0.001000
USD"
"(EAG)

EA Coin
(EAG)","0.441819
USD"
"(FUTC)

FutCoin
(FUTC)","0.006393
USD"
"(EBIT)

eBIT
(EBIT)","0.004195
USD"
"(TOKEN)

SwapToken
(TOKEN)","0.000002
USD"
"(HCC)

Happy Creator Coin
(HCC)","0.000220
USD"
"(PRN)

Protean
(PRN)","0.000087
USD"
"(PXS)

Pundi X
(PXS)","1.96
USD"
"(GML)

GameLeagueCoin
(GML)","0.014036
USD"
"(WOW)

Wowcoin
(WOW)","0.000104
USD"
"(XSTC)

Safe Trade Coin
(XSTC)","0.001323
USD"
"(FBL)

Faceblock
(FBL)","0.003230
USD"
"(NBIT)

netBit
(NBIT)","0.019876
USD"
"(REF)

RefToken
(REF)","26.77
USD"
"(ZENGOLD)

ZenGold
(ZENGOLD)","0.039163
USD"
"(EKO)

EchoLink
(EKO)","0.085761
USD"
"(MONEY)

MoneyCoin
(MONEY)","0.000110
USD"
"(SPC)

SpaceChain
(SPC)","0.224520
USD"
"(XAU)

Xaucoin
(XAU)","0.066511
USD"
"(SJCX)

Storjcoin X
(SJCX)","1.26
USD"
"(FLAP)

FlappyCoin
(FLAP)","0.000012
USD"
"(LDCN)

LandCoin
(LDCN)","0.005144
USD"
"(IPY)

Infinity Pay
(IPY)","0.001203
USD"
"(SHND)

StrongHands
(SHND)","9.1e-07
USD"
"(SBTC)

Super Bitcoin
(SBTC)","23.56
USD"
"(BUB)

Bubble
(BUB)","0.022192
USD"
"(AI)

POLY AI
(AI)","2.22
USD"
"(CAS)

Cashaa
(CAS)","0.126942
USD"
"(GAIN)

UGAIN
(GAIN)","0.005903
USD"
"(GRX)

GOLD Reward Token
(GRX)","0.065134
USD"
"(MNTP)

GoldMint
(MNTP)","3.17
USD"
"(IC)

Ignition
(IC)","17.36
USD"
"(BTC2X)

Bitcoin2x
(BTC2X)","0.005782
USD"
"(BCX)

BitcoinX
(BCX)","0.010930
USD"
"(CYC)

Cycling Coin
(CYC)","0.001543
USD"
"(IVZ)

InvisibleCoin
(IVZ)","0.648309
USD"
"(SAK)

Sharkcoin
(SAK)","0.008023
USD"
"(INDIA)

India Coin
(INDIA)","0.000992
USD"
"(AXP)

aXpire
(AXP)","0.081313
USD"
"(MLM)

MktCoin
(MLM)","0.034524
USD"
"(TRIA)

Triaconta
(TRIA)","19.65
USD"
"(ARCT)

ArbitrageCT
(ARCT)","0.016348
USD"
"(IDXM)

IDEX Membership
(IDXM)","4986.95
USD"
"(CME)

Cashme
(CME)","0.000106
USD"
"(SJW)

SJWCoin
(SJW)","0.001764
USD"
"(PRIMU)

Primulon
(PRIMU)","0.000331
USD"
"(ZSE)

ZSEcoin
(ZSE)","0.036423
USD"
"(NUMUS)

NumusCash
(NUMUS)","0.000221
USD"
"(CRPT)

Crypterium
(CRPT)","0.714372
USD"
"(HYTV)

Hyper TV
(HYTV)","0.001180
USD"
"(VULC)

Vulcano
(VULC)","0.005517
USD"
"(BIO)

BioCoin
(BIO)","0.021080
USD"
"(DEUS)

DeusCoin
(DEUS)","0.187497
USD"
"(FRWC)

FrankyWillCoin
(FRWC)","0.003781
USD"
"(APC)

AlpaCoin
(APC)","0.009515
USD"
"(DBG)

Digital Bullion Gold
(DBG)","0.001653
USD"
"(ENT)

ENTCash
(ENT)","0.113362
USD"
"(TCOIN)

T-coin
(TCOIN)","0.000110
USD"
"(UAHPAY)

UAHPay
(UAHPAY)","0.000108
USD"
"(NMS)

Numus
(NMS)","4.49
USD"
"(AXIOM)

Axiom
(AXIOM)","0.016233
USD"
"(SWTC)

Jingtum Tech
(SWTC)","0.011500
USD"
"(BTBc)

Bitbase
(BTBc)","0.002976
USD"
"(OMC)

Omicron
(OMC)","0.367155
USD"
"(STC)

StarChain
(STC)","0.118848
USD"
"(ESZ)

EtherSportz
(ESZ)","0.329469
USD"
"(FRCT)

Farstcoin
(FRCT)","?
USD"
"(TURBO)

TurboCoin
(TURBO)","0.000110
USD"
"(TBX)

Tokenbox
(TBX)","0.643375
USD"
"(XMRG)

Monero Gold
(XMRG)","0.000220
USD"
"(TOP)

TopCoin
(TOP)","0.003858
USD"
"(LAZ)

Lazaruscoin
(LAZ)","0.001288
USD"
"(EDT)

EtherDelta Token
(EDT)","0.039509
USD"
"(DON)

Donationcoin
(DON)","0.002315
USD"
"(SHELL)

ShellCoin
(SHELL)","0.036772
USD"
"(VASH)

VPNCoin
(VASH)","0.003858
USD"
"(MWAT)

RED MWAT
(MWAT)","0.064226
USD"
"(CLD)

Cloud
(CLD)","0.107494
USD"
"(NOX)

Nitro
(NOX)","0.375281
USD"
"(KASHH)

KashhCoin
(KASHH)","0.000107
USD"
"(ACES)

Aces
(ACES)","0.001502
USD"
"(DUBI)

Decentralized Universal Basic Income
(DUBI)","123.81
USD"
"(GOLF)

Golfcoin
(GOLF)","0.000220
USD"
"(INF)

InfChain
(INF)","0.008718
USD"
"(DXT)

Datawallet
(DXT)","0.116943
USD"
"(ZBC)

Zilbercoin
(ZBC)","0.038170
USD"
"(YES)

Yescoin
(YES)","0.000110
USD"
"(IFC)

Infinitecoin
(IFC)","0.000211
USD"
"(XOT)

Internet of Things
(XOT)","734.13
USD"
"(DUTCH)

Dutch Coin
(DUTCH)","0.001323
USD"
"(PCS)

Pabyosi Coin (Special)
(PCS)","0.187387
USD"
"(DDD)

Scry.info
(DDD)","0.319106
USD"
"(STEX)

STEX
(STEX)","2.69
USD"
"(DMT)

DMarket
(DMT)","0.671872
USD"
"(XDE2)

XDE II
(XDE2)","8.93
USD"
"(RHFC)

RHFCoin
(RHFC)","0.000634
USD"
"(HDLB)

HODL Bucks
(HDLB)","0.155311
USD"
"(TESLA)

TeslaCoilCoin
(TESLA)","1.28
USD"
"(TOPAZ)

Topaz Coin
(TOPAZ)","0.407476
USD"
"(TLE)

Tattoocoin (Limited Edition)
(TLE)","0.950006
USD"
"(TRUE)

True Chain
(TRUE)","1.04
USD"
"(RUBIT)

RubleBit
(RUBIT)","0.007495
USD"
"(X2)

X2
(X2)","0.000331
USD"
"(ABC)

Alphabit
(ABC)","70.46
USD"
"(ASN)

Aseancoin
(ASN)","0.005937
USD"
"(CLUB)

ClubCoin
(CLUB)","1.38
USD"
"(OPES)

Opescoin
(OPES)","0.004196
USD"
"(PRM)

PrismChain
(PRM)","0.002315
USD"
"(LLT)

LLToken
(LLT)","?
USD"
"(CMP)

Compcoin
(CMP)","18.72
USD"
"(HIGH)

High Gain
(HIGH)","0.000660
USD"
"(DUB)

Dubstep
(DUB)","0.002429
USD"
"(RYZ)

ANRYZE
(RYZ)","0.016611
USD"
"(KARMA)

Karmacoin
(KARMA)","0.000110
USD"
"(PEC)

Peacecoin
(PEC)","0.013469
USD"
"(RCN)

Rcoin
(RCN)","0.000110
USD"
"(LEPEN)

LePen
(LEPEN)","0.000220
USD"
"(ETC)

Ethereum Classic
(ETC)","39.35
USD"
"(BTCD)

BitcoinDark
(BTCD)","120.34
USD"
"(CNX)

Cryptonex
(CNX)","7.94
USD"
"(NAV)

NAV Coin
(NAV)","2.02
USD"
"(RDD)

ReddCoin
(RDD)","0.007585
USD"
"(DBC)

DeepBrain Chain
(DBC)","0.109218
USD"
"(WTC)

Waltonchain
(WTC)","25.21
USD"
"(DNA)

EncrypGen
(DNA)","0.365973
USD"
"(VTC)

Vertcoin
(VTC)","4.29
USD"
"(XSPEC)

Spectrecoin
(XSPEC)","1.72
USD"
"(NULS)

Nuls
(NULS)","3.27
USD"
"(BPT)

Blockport
(BPT)","0.648800
USD"
"(CLOAK)

CloakCoin
(CLOAK)","10.74
USD"
"(XMY)

Myriad
(XMY)","0.013317
USD"
"(TNT)

Tierion
(TNT)","0.158725
USD"
"(XWC)

WhiteCoin
(XWC)","0.155317
USD"
"(IPL)

InsurePal
(IPL)","0.141414
USD"
"(CMT)

CyberMiles
(CMT)","0.193287
USD"
"(DIME)

Dimecoin
(DIME)","0.000079
USD"
"(BNB)

Binance Coin
(BNB)","11.06
USD"
"(HDG)

Hedge
(HDG)","4.89
USD"
"(RVT)

Rivetz
(RVT)","0.981265
USD"
"(WCT)

Waves Community Token
(WCT)","3.05
USD"
"(ADT)

adToken
(ADT)","0.080794
USD"
"(MDS)

MediShares
(MDS)","0.238809
USD"
"(POWR)

Power Ledger
(POWR)","0.776964
USD"
"(EDR)

E-Dinar Coin
(EDR)","0.021709
USD"
"(GAS)

Gas
(GAS)","47.11
USD"
"(CDT)

CoinDash
(CDT)","0.089435
USD"
"(NAS)

Nebulas
(NAS)","9.92
USD"
"(BTC)

Bitcoin
(BTC)","11098.60
USD"
"(WGR)

Wagerr
(WGR)","0.529733
USD"
"(STORJ)

Storj
(STORJ)","1.15
USD"
"(LSK)

Lisk
(LSK)","29.64
USD"
"(RDN)

Raiden Network Token
(RDN)","3.68
USD"
"(ANT)

Aragon
(ANT)","4.61
USD"
"(SLS)

SaluS
(SLS)","53.24
USD"
"(MYB)

MyBit Token
(MYB)","8.12
USD"
"(COB)

Cobinhood
(COB)","0.214315
USD"
"(PAY)

TenX
(PAY)","2.08
USD"
"(DBET)

DecentBet
(DBET)","0.194883
USD"
"(DCR)

Decred
(DCR)","91.06
USD"
"(PND)

Pandacoin
(PND)","0.000552
USD"
"(BOT)

Bodhi
(BOT)","0.622281
USD"
"(AMB)

Ambrosus
(AMB)","0.789872
USD"
"(EXP)

Expanse
(EXP)","3.57
USD"
"(BCN)

Bytecoin
(BCN)","0.005878
USD"
"(LBC)

LBRY Credits
(LBC)","0.392888
USD"
"(UTK)

UTRUST
(UTK)","0.254498
USD"
"(FLASH)

Flash
(FLASH)","0.039583
USD"
"(ART)

Maecenas
(ART)","1.07
USD"
"(LMC)

LoMoCoin
(LMC)","0.084883
USD"
"(VIB)

Viberate
(VIB)","0.291233
USD"
"(BCPT)

BlockMason Credit Protocol
(BCPT)","0.951861
USD"
"(SRN)

SIRIN LABS Token
(SRN)","0.867764
USD"
"(AST)

AirSwap
(AST)","0.648065
USD"
"(FUN)

FunFair
(FUN)","0.061679
USD"
"(MSP)

Mothership
(MSP)","0.216318
USD"
"(BITCNY)

bitCNY
(BITCNY)","0.160344
USD"
"(DRGN)

Dragonchain
(DRGN)","1.84
USD"
"(VEE)

BLOCKv
(VEE)","0.099147
USD"
"(MED)

MediBloc
(MED)","0.041625
USD"
"(MAID)

MaidSafeCoin
(MAID)","0.466155
USD"
"(OAX)

OAX
(OAX)","0.894728
USD"
"(BAY)

BitBay
(BAY)","0.075988
USD"
"(GNO)

Gnosis
(GNO)","160.45
USD"
"(TRX)

TRON
(TRX)","0.051213
USD"
"(GRS)

Groestlcoin
(GRS)","0.748578
USD"
"(MONA)

MonaCoin
(MONA)","6.11
USD"
"(PPY)

Peerplays
(PPY)","7.11
USD"
"(R)

Revain
(R)","3.33
USD"
"(UNIT)

Universal Currency
(UNIT)","1.56
USD"
"(PPP)

PayPie
(PPP)","1.40
USD"
"(MOD)

Modum
(MOD)","3.67
USD"
"(HKN)

Hacken
(HKN)","5.00
USD"
"(VOX)

Voxels
(VOX)","0.168487
USD"
"(JNT)

Jibrel Network
(JNT)","0.572802
USD"
"(GAM)

Gambit
(GAM)","14.99
USD"
"(SAFEX)

Safe Exchange Coin
(SAFEX)","0.030745
USD"
"(DENT)

Dent
(DENT)","0.025629
USD"
"(PPT)

Populous
(PPT)","27.74
USD"
"(XAS)

Asch
(XAS)","1.02
USD"
"(RADS)

Radium
(RADS)","7.14
USD"
"(KEY)

Selfkey
(KEY)","0.019886
USD"
"(QLC)

QLINK
(QLC)","0.241132
USD"
"(LRC)

Loopring
(LRC)","0.772644
USD"
"(HOT)

Hydro Protocol
(HOT)","0.097236
USD"
"(BRD)

Bread
(BRD)","1.03
USD"
"(DAT)

Datum
(DAT)","0.050825
USD"
"(MOT)

Olympus Labs
(MOT)","0.820567
USD"
"(ENJ)

Enjin Coin
(ENJ)","0.233267
USD"
"(CAT)

BitClave
(CAT)","0.063999
USD"
"(ACT)

Achain
(ACT)","0.484197
USD"
"(UBQ)

Ubiq
(UBQ)","3.09
USD"
"(GOLOS)

Golos
(GOLOS)","0.224134
USD"
"(GVT)

Genesis Vision
(GVT)","28.15
USD"
"(VEN)

VeChain
(VEN)","6.37
USD"
"(ZRX)

0x
(ZRX)","1.17
USD"
"(XZC)

ZCoin
(XZC)","64.96
USD"
"(EMC)

Emercoin
(EMC)","5.15
USD"
"(PARETO)

Pareto Network
(PARETO)","0.095544
USD"
"(COLX)

ColossusCoinXT
(COLX)","0.004796
USD"
"(MTL)

Metal
(MTL)","4.85
USD"
"(MOON)

Mooncoin
(MOON)","0.000152
USD"
"(STRAT)

Stratis
(STRAT)","9.85
USD"
"(AION)

Aion
(AION)","3.93
USD"
"(BSD)

BitSend
(BSD)","1.11
USD"
"(WABI)

WaBi
(WABI)","1.88
USD"
"(AEON)

Aeon
(AEON)","4.31
USD"
"(CREDO)

Credo
(CREDO)","0.040454
USD"
"(ATB)

ATBCoin
(ATB)","0.601803
USD"
"(NXS)

Nexus
(NXS)","2.62
USD"
"(NMC)

Namecoin
(NMC)","3.12
USD"
"(LA)

LATOKEN
(LA)","0.381987
USD"
"(LKK)

Lykke
(LKK)","0.154555
USD"
"(QAU)

Quantum
(QAU)","0.234557
USD"
"(OTN)

Open Trading Network
(OTN)","7.80
USD"
"(DGB)

DigiByte
(DGB)","0.043812
USD"
"(XPA)

XPA
(XPA)","0.122091
USD"
"(XDN)

DigitalNote
(XDN)","0.025487
USD"
"(THC)

HempCoin
(THC)","0.247467
USD"
"(AURA)

Aurora DAO
(AURA)","0.319315
USD"
